row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
229154,2019,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,155,Ambulance,"5,549","2,291","1,733","$173,334.71",$75.66,$14.34,"$173,334.71",$75.66,$14.34,$0.00,$0.00,$0.00
198051,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,53,Ambulance,"2,084",789,592,"$145,204.23",$184.04,$84.00,"$145,204.23",$184.04,$84.00,$0.00,$0.00,$0.00
215908,2019,099,Mower,COMMERCIAL,3,45 - 64 years,F,13,DME (Durable Medical Equipment),50,20,156,"$13,290.57",$664.53,$148.80,"$9,763.50",$488.18,$148.80,"$3,527.07",$176.35,$0.00
216844,2019,103,Nicollet,MEDICARE,2,19 - 44 years,M,42,Other,795,240,504,"$106,706.25",$444.61,$90.75,"$87,189.80",$363.29,$67.26,"$19,516.45",$81.32,$7.41
217852,2019,109,Olmsted,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,73,Hospice,"1,796","1,298",679,"$837,337.02",$645.10,$0.00,"$837,337.02",$645.10,$0.00,$0.00,$0.00,$0.00
218956,2019,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,112,Hospital Inpatient,"2,201",169,"1,171","$1,646,116.28","$9,740.33","$5,973.74","$1,642,270.68","$9,717.58","$5,973.74","$3,845.60",$22.76,$0.00
219868,2019,121,Pope,COMMERCIAL,2,19 - 44 years,M,43,Other,256,100,501,"$53,091.97",$530.92,$94.18,"$45,337.23",$453.37,$58.41,"$7,754.74",$77.55,$14.89
220756,2019,125,Red Lake,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,24,Emergency department,111,38,267,"$11,133.02",$292.97,$265.54,"$10,983.02",$289.03,$265.54,$150.00,$3.95,$0.00
221860,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,27,Hospice,"1,142",735,220,"$340,942.48",$463.87,$0.00,"$340,942.48",$463.87,$0.00,$0.00,$0.00,$0.00
222820,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,Home Health,"2,574","2,039",216,"$950,106.18",$465.97,$417.60,"$950,106.18",$465.97,$417.60,$0.00,$0.00,$0.00
223588,2019,141,Sherburne,COMMERCIAL,3,45 - 64 years,M,"1,450",Other,"7,114","3,291","16,974","$1,146,917.57",$348.50,$161.57,"$942,286.45",$286.32,$84.72,"$204,631.12",$62.18,$0.00
224308,2019,145,Stearns,COMMERCIAL,2,19 - 44 years,F,"1,031",Emergency department,"4,818","1,677","11,742","$1,392,574.69",$830.40,$751.56,"$858,893.34",$512.16,$338.95,"$533,681.35",$318.24,$18.42
225100,2019,149,Stevens,COMMERCIAL,1,18 years and under,F,199,Clinic/Office,"1,916",817,"2,239","$177,675.45",$217.47,$135.73,"$144,547.66",$176.92,$99.48,"$33,127.79",$40.55,$0.00
226204,2019,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,197,Clinic/Office,"1,790",973,"2,176","$68,433.75",$70.33,$56.54,"$68,433.75",$70.33,$56.54,$0.00,$0.00,$0.00
225987,2019,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,25,Hospital Outpatient,938,180,260,"$36,610.84",$203.39,$25.97,"$36,429.64",$202.39,$25.97,$181.20,$1.01,$0.00
226827,2019,159,Wadena,COMMERCIAL,2,19 - 44 years,M,19,Independent Lab,83,34,209,"$2,847.08",$83.74,$62.72,"$1,632.23",$48.01,$50.22,"$1,214.85",$35.73,$0.00
227571,2019,163,Washington,COMMERCIAL,2,19 - 44 years,M,"4,121",Other,"14,608","7,533","47,764","$2,167,963.91",$287.80,$189.73,"$1,550,289.60",$205.80,$76.22,"$617,674.31",$82.00,$7.56
228339,2019,167,Wilkin,COMMERCIAL,3,45 - 64 years,F,14,DME (Durable Medical Equipment),70,29,155,"$5,688.74",$196.16,$85.31,"$1,807.57",$62.33,$12.00,"$3,881.17",$133.83,$17.06
229227,2019,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,574,Other,"90,500","54,704","6,526","$9,406,601.15",$171.95,$152.78,"$9,401,945.85",$171.87,$152.73,"$4,655.30",$0.09,$0.00
227188,2019,161,Waseca,COMMERCIAL,2,19 - 44 years,F,41,Independent Lab,248,52,463,"$22,207.74",$427.07,$288.15,"$17,694.94",$340.29,$144.31,"$4,512.80",$86.78,$2.23
228004,2019,165,Watonwan,COMMERCIAL,3,45 - 64 years,F,26,Independent Lab,179,46,302,"$12,577.26",$273.42,$161.27,"$8,093.76",$175.95,$62.63,"$4,483.50",$97.47,$33.06
229036,2019,171,Wright,COMMERCIAL,2,19 - 44 years,M,"5,364",Clinic/Office,"54,012","24,084","60,330","$5,567,191.53",$231.16,$137.60,"$3,663,657.73",$152.12,$57.71,"$1,903,533.80",$79.04,$28.03
198354,2019,003,Anoka,COMMERCIAL,5,75 years and older,F,80,Ambulance,642,214,896,"$41,665.61",$194.70,$94.89,"$41,496.31",$193.91,$94.89,$169.30,$0.79,$0.00
199002,2019,005,Becker,MEDICARE,3,45 - 64 years,M,17,Home Health,271,97,193,"$42,034.01",$433.34,$75.02,"$42,034.01",$433.34,$75.02,$0.00,$0.00,$0.00
199698,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,11,DME (Durable Medical Equipment),97,60,131,"$9,964.32",$166.07,$8.99,"$9,964.32",$166.07,$8.99,$0.00,$0.00,$0.00
200562,2019,013,Blue Earth,MEDICARE,5,75 years and older,F,530,Independent Lab,"1,986",856,"6,272","$84,353.23",$98.54,$32.23,"$82,913.40",$96.86,$32.23,"$1,439.83",$1.68,$0.00
201522,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,281,Hospital Inpatient,"2,933",330,"2,976","$2,258,972.83","$6,845.37","$3,483.37","$2,257,316.69","$6,840.35","$3,468.33","$1,656.14",$5.02,$0.00
202386,2019,023,Chippewa,MEDICARE,2,19 - 44 years,M,14,Emergency department,146,50,168,"$6,154.44",$123.09,$31.13,"$4,483.24",$89.66,$24.89,"$1,671.20",$33.42,$1.09
203990,2019,033,Cottonwood,COMMERCIAL,2,19 - 44 years,M,26,Emergency department,142,41,299,"$36,289.44",$885.11,$575.00,"$15,620.96",$381.00,$63.30,"$20,668.48",$504.11,$350.52
204782,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,217,Pharmacy,360,233,"1,849","$16,545.85",$71.01,$40.00,"$16,515.85",$70.88,$40.00,$30.00,$0.13,$0.00
205526,2019,041,Douglas,COMMERCIAL,2,19 - 44 years,M,14,Outpatient Other,346,104,168,"$206,876.00","$1,989.19",$153.00,"$200,728.36","$1,930.08",$153.00,"$6,147.64",$59.11,$0.00
206366,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,64,Independent Lab,181,88,748,"$15,658.43",$177.94,$47.16,"$15,652.03",$177.86,$47.16,$6.40,$0.07,$0.00
207422,2019,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,27,Hospital Inpatient,180,29,176,"$112,714.87","$3,886.72","$1,014.66","$112,714.87","$3,886.72","$1,014.66",$0.00,$0.00,$0.00
208238,2019,055,Houston,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,Hospital Inpatient Professional Services,323,191,161,"$13,912.41",$72.84,$17.02,"$13,912.41",$72.84,$17.02,$0.00,$0.00,$0.00
209006,2019,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,820,Clinic/Office,"12,973","8,205","8,723","$975,053.64",$118.84,$80.10,"$964,695.50",$117.57,$77.26,"$10,358.14",$1.26,$0.00
209726,2019,063,Jackson,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,42,Independent Lab,175,68,492,"$5,861.45",$86.20,$32.03,"$5,861.45",$86.20,$32.03,$0.00,$0.00,$0.00
210638,2019,067,Kandiyohi,MEDICARE,3,45 - 64 years,M,86,Hospital Inpatient,"1,832",156,"1,019","$2,201,086.09","$14,109.53","$10,727.79","$2,082,807.90","$13,351.33","$9,927.93","$118,278.19",$758.19,"$1,364.00"
211694,2019,075,Lake,COMMERCIAL,2,19 - 44 years,F,50,Emergency department,212,74,547,"$62,324.52",$842.22,$624.70,"$41,583.68",$561.94,$355.86,"$20,740.84",$280.28,$12.50
212942,2019,081,Lincoln,MEDICARE,5,75 years and older,F,393,Clinic/Office,"4,957","3,287","4,563","$570,374.28",$173.52,$157.26,"$468,063.25",$142.40,$125.81,"$102,311.03",$31.13,$23.80
213902,2019,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,16,Other,"4,717","3,227",192,"$398,100.77",$123.37,$53.40,"$398,100.77",$123.37,$53.40,$0.00,$0.00,$0.00
214886,2019,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,326,Clinic/Office,"6,871","3,415","3,687","$352,356.71",$103.18,$69.29,"$344,010.57",$100.74,$65.88,"$8,346.14",$2.44,$0.00
215702,2019,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,18,Ambulance,332,132,198,"$8,035.09",$60.87,$25.17,"$8,035.09",$60.87,$25.17,$0.00,$0.00,$0.00
216566,2019,103,Nicollet,COMMERCIAL,1,18 years and under,M,173,Other,552,326,"2,012","$118,728.75",$364.20,$174.96,"$92,049.86",$282.36,$103.00,"$26,678.89",$81.84,$30.00
217622,2019,109,Olmsted,COMMERCIAL,2,19 - 44 years,F,92,DME (Durable Medical Equipment),248,165,"1,071","$65,466.78",$396.77,$120.00,"$61,350.80",$371.82,$79.49,"$4,115.98",$24.95,$0.00
218390,2019,111,Otter Tail,MEDICARE,5,75 years and older,F,674,Hospital Inpatient Professional Services,"9,678","3,565","7,599","$1,072,342.35",$300.80,$132.53,"$908,762.92",$254.91,$111.56,"$163,579.43",$45.88,$18.10
219422,2019,117,Pipestone,MEDICARE,5,75 years and older,F,457,Clinic/Office,"5,048","2,649","5,427","$425,928.99",$160.79,$65.95,"$336,024.38",$126.85,$50.33,"$89,904.61",$33.94,$12.48
220262,2019,123,Ramsey,COMMERCIAL,3,45 - 64 years,M,99,Inpatient Non-acute Professional Services,"1,033",837,"1,121","$154,611.10",$184.72,$156.59,"$146,426.23",$174.94,$132.99,"$8,184.87",$9.78,$0.00
221102,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,38,Other,"1,332","1,064",414,"$135,647.63",$127.49,$111.25,"$135,618.83",$127.46,$111.25,$28.80,$0.03,$0.00
221942,2019,131,Rice,MEDICARE,4,65 - 74 years,F,191,Ambulatory Surgery,"1,311",319,"2,284","$480,900.94","$1,507.53","$1,517.28","$446,344.39","$1,399.20","$1,259.98","$34,556.55",$108.33,$65.00
222830,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,020",Ambulance,"24,972","8,232","11,507","$1,341,089.65",$162.91,$55.60,"$1,341,057.65",$162.91,$55.60,$32.00,$0.00,$0.00
223430,2019,139,Scott,MEDICARE,3,45 - 64 years,M,14,Hospice,"1,104",53,111,"$217,595.56","$4,105.58","$4,981.97","$217,595.56","$4,105.58","$4,981.97",$0.00,$0.00,$0.00
224270,2019,143,Sibley,MEDICARE,5,75 years and older,M,468,Hospital Outpatient,"23,504","4,340","5,449","$2,307,780.51",$531.75,$120.95,"$1,870,952.04",$431.09,$106.24,"$436,828.47",$100.65,$0.00
224942,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,13,Hospital Inpatient,353,25,134,"$26,231.72","$1,049.27","$1,364.00","$26,071.72","$1,042.87","$1,364.00",$160.00,$6.40,$0.00
225830,2019,153,Todd,COMMERCIAL,3,45 - 64 years,M,26,Ambulatory Surgery,216,42,311,"$160,600.23","$3,823.82","$2,798.09","$134,007.87","$3,190.66","$2,051.35","$26,592.36",$633.15,$158.81
206878,2019,047,Freeborn,MEDICARE,4,65 - 74 years,F,12,Hospice,"1,073",40,82,"$140,529.79","$3,513.24","$4,222.57","$140,529.79","$3,513.24","$4,222.57",$0.00,$0.00,$0.00
207718,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,F,"54,038",Clinic/Office,"1,166,293","468,785","624,231","$147,913,753.03",$315.53,$185.04,"$114,706,917.87",$244.69,$122.43,"$33,206,835.16",$70.84,$20.37
208558,2019,057,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,048",Clinic/Office,"14,882","7,303","11,823","$680,308.65",$93.15,$91.02,"$680,308.65",$93.15,$91.02,$0.00,$0.00,$0.00
209422,2019,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,263,Ambulance,"6,242","2,629","2,987","$380,402.95",$144.69,$55.56,"$380,386.95",$144.69,$55.56,$16.00,$0.01,$0.00
210286,2019,065,Kanabec,MEDICARE,5,75 years and older,F,17,Outpatient Other,725,115,197,"$28,085.04",$244.22,$54.07,"$24,618.08",$214.07,$54.07,"$3,466.96",$30.15,$0.00
211582,2019,073,Lac Qui Parle,MEDICARE,3,45 - 64 years,F,34,Emergency department,160,52,388,"$7,808.07",$150.16,$22.45,"$6,513.04",$125.25,$16.31,"$1,295.03",$24.90,$2.39
212686,2019,081,Lincoln,COMMERCIAL,1,18 years and under,M,24,Hospital Outpatient,200,66,280,"$49,901.15",$756.08,$363.11,"$31,140.73",$471.83,$145.20,"$18,760.42",$284.25,$40.00
213574,2019,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,60,Other,"12,691","7,829",717,"$1,137,114.86",$145.24,$109.32,"$1,131,578.30",$144.54,$109.32,"$5,536.56",$0.71,$0.00
214678,2019,091,Martin,MEDICARE,5,75 years and older,F,270,Inpatient Non-acute Professional Services,"4,748","3,092","3,002","$287,682.08",$93.04,$78.63,"$241,954.17",$78.25,$64.08,"$45,727.91",$14.79,$11.96
215446,2019,095,Mille Lacs,MEDICARE,5,75 years and older,F,188,Independent Lab,"1,376",408,"2,226","$33,031.44",$80.96,$27.02,"$32,673.36",$80.08,$26.96,$358.08,$0.88,$0.00
216334,2019,101,Murray,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,134,Other,"6,501","4,293","1,494","$532,829.32",$124.12,$69.26,"$532,829.32",$124.12,$69.26,$0.00,$0.00,$0.00
217222,2019,105,Nobles,MEDICARE,4,65 - 74 years,F,83,Hospital Inpatient Professional Services,"1,848",686,952,"$215,762.59",$314.52,$133.12,"$184,437.86",$268.86,$112.95,"$31,324.73",$45.66,$14.49
218134,2019,111,Otter Tail,COMMERCIAL,5,75 years and older,M,23,Emergency department,155,51,274,"$8,589.07",$168.41,$89.48,"$8,249.57",$161.76,$89.48,$339.50,$6.66,$0.00
218950,2019,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,Ambulatory Surgery,181,37,296,"$51,196.28","$1,383.68",$641.18,"$50,760.84","$1,371.91",$641.18,$435.44,$11.77,$0.00
219958,2019,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,31,Ambulance,283,205,348,"$36,869.62",$179.85,$10.89,"$36,866.42",$179.84,$10.89,$3.20,$0.02,$0.00
220630,2019,125,Red Lake,COMMERCIAL,1,18 years and under,F,18,Hospital Outpatient,151,41,205,"$32,565.71",$794.29,$395.40,"$20,757.00",$506.27,$158.42,"$11,808.71",$288.02,$71.72
221638,2019,131,Rice,COMMERCIAL,2,19 - 44 years,M,28,Hospital Inpatient,442,38,324,"$1,143,442.04","$30,090.58","$12,086.40","$1,103,034.23","$29,027.22","$10,807.32","$40,407.81","$1,063.36",$104.11
222478,2019,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,18,Hospital Inpatient,355,25,203,"$125,379.94","$5,015.20","$1,364.00","$125,344.74","$5,013.79","$1,364.00",$35.20,$1.41,$0.00
223174,2019,139,Scott,COMMERCIAL,4,65 - 74 years,F,195,Hospital Outpatient,"3,728",853,"2,319","$493,428.45",$578.46,$56.91,"$453,781.69",$531.98,$50.20,"$39,646.76",$46.48,$0.00
223918,2019,141,Sherburne,MEDICARE,5,75 years and older,M,733,Independent Lab,"7,101","2,234","8,631","$135,216.41",$60.53,$22.72,"$131,096.79",$58.68,$22.57,"$4,119.62",$1.84,$0.00
224830,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,112,Ambulance,"1,214",468,"1,261","$91,343.02",$195.18,$63.60,"$91,343.02",$195.18,$63.60,$0.00,$0.00,$0.00
198383,2019,003,Anoka,COMMERCIAL,5,75 years and older,M,14,Outpatient Other,"1,687",529,168,"$88,393.83",$167.10,$53.66,"$88,053.83",$166.45,$53.66,$340.00,$0.64,$0.00
199127,2019,007,Beltrami,COMMERCIAL,3,45 - 64 years,F,41,Hospital Inpatient Professional Services,425,208,491,"$191,090.34",$918.70,$234.19,"$159,047.83",$764.65,$180.92,"$32,042.51",$154.05,$0.00
200231,2019,013,Blue Earth,COMMERCIAL,3,45 - 64 years,F,37,DME (Durable Medical Equipment),173,100,432,"$45,875.89",$458.76,$132.43,"$34,943.41",$349.43,$93.49,"$10,932.48",$109.32,$0.00
200951,2019,017,Carlton,COMMERCIAL,1,18 years and under,M,13,DME (Durable Medical Equipment),33,21,156,"$1,612.11",$76.77,$32.77,$608.43,$28.97,$0.00,"$1,003.68",$47.79,$15.58
201623,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,16,Ambulance,460,124,181,"$10,782.56",$86.96,$89.56,"$10,782.56",$86.96,$89.56,$0.00,$0.00,$0.00
227126,2019,159,Wadena,MEDICARE,5,75 years and older,F,67,Ambulance,556,170,746,"$65,502.18",$385.31,$150.00,"$57,211.36",$336.54,$150.00,"$8,290.82",$48.77,$0.00
227822,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,54,Inpatient Non-acute Professional Services,537,417,542,"$11,312.38",$27.13,$4.08,"$11,250.58",$26.98,$4.08,$61.80,$0.15,$0.00
228806,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,82,DME (Durable Medical Equipment),542,315,916,"$71,092.61",$225.69,$68.62,"$71,086.11",$225.67,$68.62,$6.50,$0.02,$0.00
229454,2019,173,Yellow Medicine,COMMERCIAL,3,45 - 64 years,F,16,DME (Durable Medical Equipment),72,40,192,"$13,858.87",$346.47,$77.70,"$6,423.77",$160.59,$54.20,"$7,435.10",$185.88,$0.00
198018,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,Inpatient Non-acute,842,417,219,"$365,663.35",$876.89,$408.77,"$365,642.35",$876.84,$408.77,$21.00,$0.05,$0.00
198762,2019,005,Becker,COMMERCIAL,4,65 - 74 years,F,54,Clinic/Office,864,417,648,"$59,377.14",$142.39,$40.42,"$48,136.64",$115.44,$19.93,"$11,240.50",$26.96,$0.00
199410,2019,007,Beltrami,MEDICARE,4,65 - 74 years,F,372,Independent Lab,"2,554",787,"4,427","$134,229.40",$170.56,$31.06,"$130,824.80",$166.23,$30.45,"$3,404.60",$4.33,$0.00
200250,2019,013,Blue Earth,COMMERCIAL,3,45 - 64 years,M,57,Hospital Inpatient Professional Services,814,271,655,"$489,911.42","$1,807.79",$608.36,"$422,963.90","$1,560.75",$527.18,"$66,947.52",$247.04,$0.00
201162,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,13,Ambulance,338,109,156,"$6,944.41",$63.71,$55.60,"$6,944.41",$63.71,$55.60,$0.00,$0.00,$0.00
202002,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,21,Hospital Inpatient,504,34,235,"$27,894.68",$820.43,"$1,034.03","$27,766.68",$816.67,"$1,019.63",$128.00,$3.76,$0.00
202914,2019,027,Clay,COMMERCIAL,1,18 years and under,F,289,Independent Lab,"1,636",459,"3,265","$70,343.23",$153.25,$92.28,"$40,608.11",$88.47,$16.70,"$29,735.12",$64.78,$32.59
203754,2019,031,Cook,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,51,Other,"1,820","1,051",563,"$169,673.06",$161.44,$91.28,"$169,673.06",$161.44,$91.28,$0.00,$0.00,$0.00
204546,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,47,Hospital Outpatient,"1,723",465,521,"$68,104.07",$146.46,$25.96,"$68,054.87",$146.35,$25.96,$49.20,$0.11,$0.00
205194,2019,039,Dodge,COMMERCIAL,3,45 - 64 years,F,26,Independent Lab,125,31,298,"$19,388.90",$625.45,$529.00,"$15,767.16",$508.62,$490.49,"$3,621.74",$116.83,$0.00
206202,2019,043,Faribault,MEDICARE,5,75 years and older,M,28,Home Health,566,271,312,"$83,167.89",$306.89,$75.02,"$83,167.89",$306.89,$75.02,$0.00,$0.00,$0.00
207282,2019,049,Goodhue,MEDICARE,4,65 - 74 years,M,33,Home Health,608,310,366,"$88,579.20",$285.74,$75.02,"$88,579.20",$285.74,$75.02,$0.00,$0.00,$0.00
208122,2019,055,Houston,COMMERCIAL,1,18 years and under,M,162,Clinic/Office,"1,341",680,"1,803","$204,474.06",$300.70,$203.17,"$150,918.34",$221.94,$112.75,"$53,555.72",$78.76,$0.00
209154,2019,059,Isanti,MEDICARE,3,45 - 64 years,M,507,Clinic/Office,"12,163","4,782","5,851","$847,461.17",$177.22,$105.57,"$688,409.23",$143.96,$73.72,"$159,051.94",$33.26,$20.00
209898,2019,063,Jackson,MEDICARE,4,65 - 74 years,F,52,Hospital Inpatient Professional Services,763,218,615,"$109,825.24",$503.79,$203.28,"$91,687.32",$420.58,$164.87,"$18,137.92",$83.20,$26.90
210762,2019,069,Kittson,COMMERCIAL,3,45 - 64 years,M,14,Independent Lab,46,21,158,"$5,838.25",$278.01,$171.88,"$2,728.12",$129.91,$43.93,"$3,110.13",$148.10,$10.35
211722,2019,075,Lake,COMMERCIAL,3,45 - 64 years,F,22,Hospital Inpatient Professional Services,256,102,264,"$133,806.91","$1,311.83",$171.01,"$120,581.07","$1,182.17",$76.15,"$13,225.84",$129.67,$0.00
213018,2019,083,Lyon,COMMERCIAL,3,45 - 64 years,F,614,Clinic/Office,"10,124","4,870","7,147","$973,001.42",$199.79,$119.98,"$573,572.03",$117.78,$10.41,"$399,429.39",$82.02,$35.00
214098,2019,089,Marshall,COMMERCIAL,3,45 - 64 years,M,41,Independent Lab,239,82,492,"$14,331.85",$174.78,$103.52,"$11,529.90",$140.61,$50.71,"$2,801.95",$34.17,$0.00
215106,2019,095,Mille Lacs,COMMERCIAL,2,19 - 44 years,F,223,Independent Lab,"1,900",439,"2,574","$136,314.30",$310.51,$99.48,"$118,906.52",$270.86,$75.26,"$17,407.78",$39.65,$0.00
215970,2019,099,Mower,COMMERCIAL,5,75 years and older,M,16,Other,59,26,192,"$2,292.15",$88.16,$12.29,"$1,229.77",$47.30,$10.65,"$1,062.38",$40.86,$0.00
216882,2019,103,Nicollet,MEDICARE,4,65 - 74 years,F,127,Hospital Inpatient,"3,112",195,"1,453","$2,851,262.64","$14,621.86","$11,835.34","$2,675,798.60","$13,722.04","$11,396.48","$175,464.04",$899.82,"$1,364.00"
198888,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,56,Home Health,"2,215","2,115",642,"$588,540.47",$278.27,$348.40,"$588,498.87",$278.25,$348.40,$41.60,$0.02,$0.00
199608,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,286,Emergency department,"1,187",478,"3,234","$123,983.20",$259.38,$227.09,"$123,983.20",$259.38,$227.09,$0.00,$0.00,$0.00
200520,2019,013,Blue Earth,MEDICARE,3,45 - 64 years,M,17,Outpatient Other,"3,534",115,195,"$322,966.78","$2,808.41","$3,282.96","$257,921.56","$2,242.80","$2,614.44","$65,045.22",$565.61,$689.40
201432,2019,019,Carver,COMMERCIAL,4,65 - 74 years,F,12,DME (Durable Medical Equipment),76,36,143,"$9,632.62",$267.57,$104.49,"$8,780.07",$243.89,$91.38,$852.55,$23.68,$0.00
202248,2019,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,552,Clinic/Office,"7,240","3,070","6,214","$331,521.18",$107.99,$88.14,"$331,521.18",$107.99,$88.14,$0.00,$0.00,$0.00
202944,2019,027,Clay,COMMERCIAL,2,19 - 44 years,M,22,Ambulance,130,46,262,"$36,988.53",$804.10,$506.25,"$30,268.74",$658.02,$444.38,"$6,719.79",$146.08,$0.00
203760,2019,031,Cook,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,48,Emergency department,176,67,552,"$23,566.10",$351.73,$316.42,"$23,566.10",$351.73,$316.42,$0.00,$0.00,$0.00
201993,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,67,Other,"12,792","9,487",785,"$1,482,280.18",$156.24,$134.85,"$1,479,206.18",$155.92,$134.85,"$3,074.00",$0.32,$0.00
202833,2019,025,Chisago,MEDICARE,3,45 - 64 years,M,12,Hospice,545,30,100,"$116,456.99","$3,881.90","$4,839.29","$116,456.99","$3,881.90","$4,839.29",$0.00,$0.00,$0.00
203601,2019,029,Clearwater,MEDICARE,4,65 - 74 years,F,48,Ambulatory Surgery,113,68,574,"$60,801.09",$894.13,$122.06,"$49,452.57",$727.24,$104.93,"$11,348.52",$166.89,$23.58
204561,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,94,Hospital Outpatient,"2,994",778,"1,046","$74,844.48",$96.20,$16.89,"$74,773.68",$96.11,$16.89,$70.80,$0.09,$0.00
205425,2019,039,Dodge,MEDICARE,4,65 - 74 years,F,319,Other,"4,923","3,255","3,808","$246,998.52",$75.88,$41.91,"$226,962.04",$69.73,$41.61,"$20,036.48",$6.16,$0.00
206265,2019,045,Fillmore,COMMERCIAL,3,45 - 64 years,M,331,Clinic/Office,"4,080","1,687","3,785","$772,468.92",$457.90,$210.90,"$521,033.28",$308.85,$96.88,"$251,435.64",$149.04,$31.80
207297,2019,049,Goodhue,MEDICARE,5,75 years and older,F,"1,004",Emergency department,"9,790","2,326","11,579","$691,769.18",$297.41,$207.58,"$627,120.66",$269.61,$178.50,"$64,648.52",$27.79,$2.37
208041,2019,053,Hennepin,MEDICARE,3,45 - 64 years,M,"8,968",Hospital Outpatient,"330,224","61,928","104,492","$32,053,412.56",$517.59,$176.06,"$26,647,417.57",$430.30,$136.79,"$5,405,994.99",$87.29,$34.58
208857,2019,059,Isanti,COMMERCIAL,2,19 - 44 years,F,789,Hospital Outpatient,"11,400","2,409","9,029","$2,840,988.26","$1,179.32",$399.84,"$2,400,795.05",$996.59,$280.75,"$440,193.21",$182.73,$0.00
209577,2019,061,Itasca,MEDICARE,4,65 - 74 years,F,"2,226",Clinic/Office,"30,644","13,795","26,629","$2,022,660.25",$146.62,$85.68,"$1,706,628.60",$123.71,$68.64,"$316,031.65",$22.91,$8.32
